Ch1 Amplitude,Ch2 Amplitude,Cluster
-59.5766945,673.1341,1
-55.888588,676.8757,1
-52.29977,717.7462,1
-46.18446,731.905334,1
-44.5257645,745.526245,1
-43.32475,644.80896,1
-42.69068,754.890442,1
-41.9932442,661.5693,1
-39.6586952,700.778442,1
-39.115448,681.7333,1
-38.0457573,651.0564,1
-37.774128,667.2879,1
-37.64448,733.8388,1
-37.17537,688.299255,1
-36.62993,673.072266,1
-36.45482,682.308655,1
-36.3861122,665.221,1
-35.5576057,711.597656,1
-35.2850723,638.076538,1
-35.13849,694.068665,1
-35.0548019,655.6096,1
-34.3273735,732.351135,1
-34.18676,634.2566,1
-33.9756126,638.7606,1
-33.84692,672.4971,1
-33.4640579,712.1925,1
-33.4078255,694.8131,1
-33.2282257,622.6896,1
-33.211834,617.3324,1
-33.0677223,706.9373,1
-32.76485,695.631165,1
-32.6517258,630.2683,1
-32.5404663,659.542236,1
-32.3505173,618.929932,1
-32.24783,759.74585,1
-32.04765,613.4978,1
-31.8676338,641.9994,1
-31.8621616,726.9752,1
-31.7173386,664.5738,1
-31.607151,693.0151,1
-31.5939636,674.157043,1
-31.3362446,601.8723,1
-31.2536659,655.365356,1
-31.0401421,617.300049,1
-30.5773849,723.6916,1
-30.5647964,674.2152,1
-30.2685413,681.8287,1
-30.2009354,659.997253,1
-30.15048,679.629944,1
-30.1015587,646.1131,1
-30.0850239,631.1406,1
-30.0767784,660.996033,1
-29.88163,698.1543,1
-29.8526535,664.4354,1
-29.8387,650.5952,1
-29.80968,616.3093,1
-29.7412548,629.44104,1
-29.7328,687.8866,1
-29.6171474,669.101563,1
-29.48249,661.810547,1
-29.3115311,684.3071,1
-29.28202,667.3082,1
-29.2521019,706.8555,1
-29.2190037,604.0036,1
-29.1670113,679.1057,1
-28.7839756,628.752136,1
-28.7736511,624.502563,1
-28.7197189,689.0891,1
-28.6235275,703.0584,1
-28.357933,697.5298,1
-28.32693,688.3074,1
-28.1915,648.3796,1
-28.01755,692.042664,1
-27.963604,739.2898,1
-27.90589,661.2811,1
-27.886858,692.3765,1
-27.7653465,674.8549,1
-27.7645187,722.9174,1
-27.69577,648.774231,1
-27.6298351,631.1006,1
-27.6269531,634.930847,1
-27.60037,650.694336,1
-27.5798874,597.5043,1
-27.52607,719.0657,1
-27.4886436,654.7922,1
-27.41968,638.9672,1
-27.3171883,655.498169,1
-27.312067,661.3976,1
-27.2713757,655.502441,1
-27.2061043,625.176758,1
-27.1948757,598.1764,1
-27.1476383,639.094666,1
-27.1048813,711.890747,1
-27.0231762,739.051758,1
-26.97288,690.374634,1
-26.8960934,644.9334,1
-26.8913956,732.2346,1
-26.7855,763.345337,1
-26.7129765,677.463562,1
