Ch1 Amplitude,Ch2 Amplitude,Cluster
-44.0766869,719.038147,1
-41.13947,701.8754,1
-38.9730377,715.323547,1
-37.4873161,693.197449,1
-35.6491966,745.944763,1
-34.97647,742.3467,1
-34.467968,734.184937,1
-34.2237473,685.8056,1
-32.4283752,712.0913,1
-31.4556885,735.04,1
-30.4658051,754.942749,1
-30.1647358,704.8934,1
-29.9887066,640.523865,1
-29.599762,648.771057,1
-29.5694218,742.9465,1
-29.4161682,760.2259,1
-29.3517647,684.291565,1
-28.7964172,711.9757,1
-28.3464375,718.1921,1
-28.2365112,672.2937,1
-28.1292267,675.4453,1
-27.2090359,685.9954,1
-26.85912,671.944763,1
-26.8494,681.741943,1
-26.8298435,732.6144,1
-26.3318863,660.5785,1
-26.160553,705.068054,1
-26.0250683,685.08606,1
-25.9659748,641.171631,1
-25.96222,717.523254,1
-25.4179268,707.790344,1
-25.4091244,747.8119,1
-25.3389015,707.9413,1
-24.9869442,712.1156,1
-24.805439,705.880066,1
-24.8013687,726.3797,1
-24.6240444,728.288635,1
-24.3929634,721.0595,1
-24.3095284,743.212952,1
-23.7920189,724.5758,1
-23.6017876,773.2272,1
-23.4908848,734.918,1
-23.2986526,688.6532,1
-22.7866936,697.18335,1
-22.7265873,723.3352,1
-22.64299,790.791443,1
-22.5309238,770.5672,1
-22.49853,679.6186,1
-22.48295,641.2947,1
-22.2431755,675.4823,1
-22.2205353,690.3914,1
-22.20771,664.663,1
-22.1621838,660.791565,1
-22.0135174,731.3782,1
-21.8456879,662.3303,1
-21.7781124,753.3088,1
-21.6331329,648.7275,1
-20.9132385,670.6347,1
-20.8801041,682.686462,1
-20.70124,794.6686,1
-20.4058819,774.7079,1
-20.38092,669.195251,1
-20.3788967,667.2638,1
-20.28783,695.684,1
-19.9148426,674.648254,1
-19.90446,662.630066,1
-19.8775978,673.405334,1
-19.7728443,659.9395,1
-19.6396465,687.7962,1
-19.5313873,761.4914,1
-19.44686,735.672668,1
-19.26443,666.348633,1
-19.2621746,701.210754,1
-19.2534542,685.0915,1
-19.2031879,664.6799,1
-19.189415,705.562561,1
-19.11934,660.7288,1
-19.0131874,741.512146,1
-18.92548,757.4947,1
-18.9145756,711.5173,1
-18.8094845,703.3384,1
-18.77367,685.0771,1
-18.7572918,708.3327,1
-18.7089825,726.284668,1
-18.6804981,679.2042,1
