Ch1 Amplitude,Ch2 Amplitude,Cluster
-54.7731361,798.2996,1
-46.19657,730.7626,1
-43.6947174,748.1934,1
-43.204052,792.0888,1
-40.68532,732.748,1
-37.0908661,651.3283,1
-36.9449348,679.3278,1
-36.94079,750.6925,1
-35.10437,634.9865,1
-34.83225,636.0945,1
-34.3005028,762.348755,1
-34.2447,679.926941,1
-33.62824,702.3037,1
-32.31871,625.557556,1
-31.4282513,685.604553,1
-31.0786743,646.6996,1
-30.4332561,686.680054,1
-30.2117157,695.0999,1
-30.16607,669.6414,1
-30.1199036,741.1711,1
-30.0195255,660.78656,1
-29.5628262,758.2864,1
-29.18794,665.054,1
-29.0399246,738.5713,1
-28.6009274,770.8034,1
-28.5147438,679.350342,1
-28.12154,672.527649,1
-27.8299217,769.983765,1
-27.7799473,656.1187,1
-27.6996479,662.6472,1
-27.461237,737.3509,1
-27.07981,708.744446,1
-26.9600182,702.516846,1
-26.9549,674.05835,1
-26.9346371,689.396057,1
-26.7663612,723.447266,1
-26.7549,717.8048,1
-26.1255646,674.3228,1
-25.99661,688.1888,1
-25.714859,669.4228,1
-25.57262,667.4509,1
-25.4863529,665.4682,1
-25.2807121,642.4373,1
-25.2769814,735.1243,1
-25.1867466,653.1935,1
-25.170187,672.9894,1
-25.11524,657.780762,1
-25.0639534,647.200867,1
-24.67033,703.2755,1
-24.6363983,635.1739,1
-24.5418472,645.693237,1
-24.51995,675.4447,1
-24.4427,742.353455,1
-24.3579159,618.5561,1
-24.129427,658.3769,1
-24.1038761,666.7347,1
-24.0035439,682.395,1
-23.8799839,681.157654,1
-23.7671471,669.7296,1
-23.7455215,744.9686,1
-23.7023563,659.9219,1
-23.56549,732.3886,1
-23.4518776,664.9751,1
-23.38461,660.6558,1
-23.3708687,666.018555,1
-23.3128853,717.5765,1
-23.2944546,699.292969,1
-23.1831875,661.334534,1
-23.1196289,702.9903,1
-22.9796638,734.361267,1
-22.9022274,674.3546,1
-22.8800716,693.6574,1
-22.8748951,680.108765,1
-22.8156052,722.2413,1
-22.6979923,737.4897,1
-22.6359348,708.770935,1
-22.5478535,685.296,1
-22.5446224,689.2034,1
-22.2902946,707.3066,1
-22.259594,635.27356,1
-22.0774879,718.33374,1
-21.9897919,702.1223,1
-21.9566669,686.3669,1
-21.87987,697.17395,1
-21.6416683,688.9838,1
-21.6233368,709.723633,1
-21.6081066,707.4901,1
-21.5694866,719.271057,1
-21.5120335,663.5101,1
-21.5034733,667.9176,1
-21.4512157,716.3432,1
-21.2833633,697.3508,1
-21.2788582,654.9244,1
-21.2703075,670.056152,1
-21.2575645,684.3294,1
-21.18254,735.4077,1
-21.170002,612.4577,1
-21.1671963,671.4875,1
-21.1379929,673.433533,1
-21.0705318,648.068665,1
-21.0610867,658.473145,1
-21.0030384,662.4423,1
-20.7963257,669.206665,1
-20.7356834,715.787659,1
-20.7274437,712.0865,1
-20.700161,676.110352,1
-20.65887,651.6954,1
-20.5733871,657.4573,1
-20.5242424,647.872131,1
-20.4558659,650.7661,1
-20.4194546,731.5801,1
-20.1242886,685.6288,1
-20.0323582,606.58844,1
-20.0136757,674.6936,1
-20.0136013,721.521362,1
-19.9982834,645.0412,1
-19.856245,730.959534,1
-19.852438,722.424744,1
-19.83405,654.575134,1
-19.7329235,736.892151,1
-19.7254238,681.4321,1
-19.61252,649.2394,1
-19.5599422,658.648743,1
-19.517931,657.82,1
-19.5012856,652.0367,1
-19.489233,681.5726,1
-19.412674,712.822937,1
-19.1608086,666.018066,1
-19.1435184,610.6913,1
-18.945837,685.0981,1
-18.9220333,668.6062,1
-18.863205,690.703552,1
-18.760437,708.956,1
-18.7468987,639.57135,1
-18.7288265,655.0554,1
-18.7139816,728.5533,1
-18.69797,628.153137,1
-18.6952076,621.7844,1
-18.6414013,653.859436,1
-18.60269,730.331055,1
-18.5988636,760.410034,1
-18.5309944,673.4002,1
-18.5084248,692.447266,1
-18.47388,765.216,1
-18.4632339,650.3586,1
-18.4222984,616.2893,1
-18.394207,672.983154,1
-18.3364258,692.777039,1
-18.3040524,637.887268,1
-18.2830448,630.722168,1
-18.2572422,633.859253,1
-18.2178574,684.4217,1
-18.1968765,703.020569,1
-18.13029,695.6801,1
-18.0756454,725.4953,1
-18.0550785,691.7988,1
-17.9792328,660.603455,1
-17.8589878,665.6681,1
-17.8532524,692.452637,1
-17.8200417,694.947754,1
-17.784771,704.0796,1
-17.7562523,637.811646,1
-17.66246,695.235352,1
-17.6542568,633.3849,1
-17.6476231,732.6248,1
-17.6219425,612.1022,1
-17.5603046,694.4184,1
-17.54996,637.004944,1
-17.53372,647.572449,1
-17.4824333,808.9135,1
-17.4747238,678.3889,1
-17.4229546,673.5476,1
-17.3223114,656.56366,1
-17.3001862,668.435,1
-17.279644,678.509,1
-17.2763958,654.665161,1
-17.2297039,698.3847,1
-17.09497,712.1144,1
-17.07111,690.7629,1
-17.053751,665.594238,1
-17.00409,724.656433,1
-16.8954086,696.313965,1
-16.8831387,784.252136,1
-16.7439842,668.1627,1
-16.7038288,703.615,1
-16.6984138,727.797668,1
-16.6643581,710.254944,1
-16.6582642,676.4684,1
-16.6200676,674.27124,1
-16.6176682,703.799,1
-16.578989,692.6638,1
-16.4448051,779.872864,1
-16.4124928,667.845459,1
-16.3416157,626.2132,1
-16.307085,679.323547,1
-16.2748833,652.7054,1
-16.2723465,780.057068,1
-16.2222824,677.9153,1
-16.21223,679.7245,1
-16.18978,661.366638,1
-16.1895218,686.5243,1
-16.1187649,625.190857,1
-16.0947456,629.5087,1
-16.0749664,728.0154,1
-16.0524387,682.1533,1
-16.015604,723.2865,1
-16.0082722,706.4948,1
-16.0055676,716.4774,1
-15.9818573,656.617249,1
-15.919795,666.127563,1
-15.8951178,614.269653,1
-15.8638878,666.4285,1
-15.805171,614.541,1
-15.789793,579.5578,1
-15.7827511,654.536438,1
-15.7802858,681.1637,1
-15.7575455,671.857,1
-15.7549171,681.123535,1
-15.6956472,663.2627,1
-15.6771708,640.781067,1
-15.6706743,659.28125,1
-15.632472,672.5521,1
-15.6184969,658.597351,1
-15.45313,720.667236,1
-15.4448967,726.0157,1
-15.4334278,635.8188,1
-15.4192324,610.420959,1
-15.3756418,728.130554,1
-15.3608522,699.861,1
-15.329587,683.7241,1
-15.2958488,626.701843,1
-15.2873964,714.7108,1
-15.2084894,657.0959,1
-15.1968813,648.981567,1
-15.1880636,667.0709,1
-15.0773983,740.6839,1
-15.0617352,705.6235,1
-15.0059214,646.595,1
-14.96324,679.7271,1
-14.9329815,643.73584,1
-14.9074841,688.7567,1
-14.8841629,675.6856,1
-14.8304968,678.666,1
-14.82971,684.981445,1
-14.7592487,654.510742,1
-14.750494,649.032,1
-14.6772833,643.3114,1
-14.6429615,685.7937,1
-14.6070623,667.2058,1
-14.5968094,636.533569,1
-14.5431128,675.6053,1
-14.5320282,648.207,1
