Ch1 Amplitude,Ch2 Amplitude,Cluster
-42.49689,646.702637,1
-38.84554,642.1726,1
-37.7472153,678.8365,1
-37.7116165,711.4367,1
-36.790844,656.5275,1
-35.8993454,670.0695,1
-35.62778,698.0273,1
-35.4436,676.671936,1
-34.9736366,683.162842,1
-34.8395424,688.8306,1
-34.64237,664.6435,1
-34.2087021,653.9157,1
-33.9504776,667.056,1
-33.73687,660.3158,1
-33.49916,709.836365,1
-33.4663467,677.957642,1
-33.29064,659.6195,1
-32.9519424,661.9307,1
-32.87138,610.3112,1
-32.7990837,659.6482,1
-32.34152,692.8587,1
-32.0996742,638.356567,1
-32.0876656,642.8952,1
-31.7749043,658.035767,1
-31.5025864,614.5838,1
-31.3472614,675.777649,1
-31.2360153,630.0797,1
-31.1311169,735.9732,1
-30.9487247,648.060669,1
-30.8613548,664.320557,1
-30.5709,609.701843,1
-29.9370041,706.0363,1
-29.7298069,673.0298,1
-29.70266,673.9322,1
-29.5560856,676.6818,1
-29.3964138,619.4551,1
-29.077013,708.7756,1
-28.9143314,665.8256,1
-28.898056,644.251038,1
-28.8843575,691.3831,1
-28.8828487,661.7085,1
-28.8760433,668.340637,1
-28.8622189,680.978149,1
-28.773056,638.653442,1
-28.7663422,633.6877,1
-28.6036682,617.008362,1
-28.4687977,629.3033,1
-28.42351,687.9876,1
-28.3283119,669.656433,1
-27.84733,651.6879,1
-27.7833176,671.5802,1
-27.7529068,671.7775,1
-27.6448555,639.4244,1
-27.4275742,622.794,1
-27.3649254,651.278931,1
-27.2896442,694.011,1
-27.1945667,641.62616,1
-27.1587372,669.656738,1
-27.1372719,671.3,1
-27.0806618,691.9103,1
-27.0368481,693.7585,1
-26.9293976,634.383057,1
-26.8117981,669.095642,1
-26.7680321,634.7039,1
-26.7151928,640.532043,1
-26.6726589,691.671631,1
-26.6081486,698.510559,1
-26.5851364,721.632263,1
-26.3171482,691.0543,1
-26.2890949,683.8597,1
-26.2411957,715.94,1
-26.14002,679.152039,1
-26.1246624,694.3248,1
-26.1224918,718.357361,1
-25.9341564,668.9403,1
-25.8989677,676.2109,1
-25.62758,676.5565,1
-25.5631275,677.6252,1
-25.5097351,606.2033,1
-25.4653664,664.3442,1
-25.3137245,628.3838,1
-25.2973137,636.209351,1
-25.1965065,651.4117,1
-25.1146469,702.363,1
-25.0895615,622.786,1
-25.08901,720.2889,1
-25.0349751,637.158,1
-24.9078674,671.620239,1
-24.81336,685.682,1
-24.8092365,683.7789,1
-24.8062325,647.0072,1
-24.7547131,600.487366,1
-24.7119522,666.620667,1
-24.5879745,668.764343,1
-24.50842,647.4929,1
-24.4250965,650.467041,1
-24.39305,683.874756,1
-24.3706322,761.8377,1
-24.3561,753.4306,1
-24.2696133,757.609863,1
-24.2682438,626.683655,1
-24.2587166,676.0897,1
-24.2170429,648.1984,1
-24.2166977,686.183533,1
-24.2152214,693.984253,1
-24.1417942,651.3873,1
-24.0428925,666.2298,1
-23.9528656,675.4808,1
-23.9071846,710.692566,1
-23.8055153,685.4864,1
-23.7097549,657.452454,1
-23.611351,675.9052,1
-23.5911,626.4037,1
-23.5660744,688.8283,1
-23.55017,672.443237,1
-23.53846,644.7607,1
-23.3952427,726.808838,1
-23.3892269,645.472168,1
-23.34487,684.2941,1
-23.32539,718.4102,1
-23.32361,651.8412,1
-23.32001,670.3786,1
-23.263485,676.1125,1
-23.2174358,658.270447,1
-23.2043762,641.4525,1
-23.1795368,724.2879,1
-23.0794735,617.483154,1
-22.9561481,706.898438,1
-22.944809,762.5597,1
-22.84409,647.4632,1
-22.7978153,682.158142,1
-22.7278976,671.5675,1
-22.7243557,722.114563,1
-22.6810379,616.2896,1
-22.6618671,744.4439,1
-22.6281643,722.974548,1
-22.6250267,652.778564,1
-22.5505257,668.036255,1
-22.4248238,673.3779,1
-22.4124813,636.738464,1
-22.32088,701.931458,1
