Ch1 Amplitude,Ch2 Amplitude,Cluster
-57.95486,849.7388,1
-49.72724,802.9524,1
-47.0085526,738.355835,1
-46.0900078,752.399536,1
-46.0524025,779.102051,1
-45.87972,753.001953,1
-45.39978,762.692932,1
-44.62607,765.753235,1
-43.56299,764.4654,1
-43.49008,783.9162,1
-43.0061531,738.4418,1
-42.0419655,782.9171,1
-40.4242744,752.075,1
-40.3242149,786.75415,1
-39.7806129,725.0949,1
-39.0702133,793.7471,1
-38.9182854,775.504761,1
-38.41057,788.9625,1
-37.61908,734.5469,1
-37.0660973,796.7179,1
-36.36512,733.5402,1
-36.3354568,717.2304,1
-35.4047432,746.240967,1
-35.3114471,708.9397,1
-34.8909569,823.2332,1
-34.60653,706.209839,1
-34.4227066,754.4617,1
-34.3985825,721.606,1
-34.28383,716.485657,1
-34.2343941,743.7623,1
-34.2268639,751.8658,1
-33.39251,765.1046,1
-32.780365,778.654541,1
-32.6660461,760.933838,1
-32.62176,727.5233,1
-31.7604961,790.0305,1
-31.758667,737.143,1
-31.6677952,770.653931,1
-31.6577225,748.4717,1
-30.82876,763.789856,1
-30.6973133,820.168335,1
-30.6504612,702.8564,1
-30.3854065,744.4318,1
-30.168354,739.463745,1
-29.853344,747.2472,1
-29.6881847,721.215942,1
-29.6416168,684.891235,1
-29.58263,742.108337,1
-29.3425751,764.4159,1
-29.2592,714.4541,1
-29.2250347,777.269348,1
-29.156126,789.7915,1
-28.96242,762.7191,1
-28.932806,771.731,1
-28.8880787,751.117737,1
-28.3276367,732.966553,1
-28.27206,753.365845,1
-28.083313,752.863831,1
-27.8098259,782.9536,1
-27.777895,791.7713,1
-27.447649,746.410034,1
-27.27962,708.831055,1
-27.0672588,786.8139,1
-27.0428162,771.1508,1
-26.9544754,712.310852,1
-26.8457432,771.890137,1
-26.83509,735.4269,1
-26.7798271,727.515,1
-26.7457848,806.1148,1
-26.701252,787.8384,1
-26.5860672,744.439,1
-26.4483681,791.8425,1
-26.3769379,730.0939,1
-26.3403358,740.8609,1
-26.2808228,725.754639,1
-26.2792931,845.2422,1
-26.2564621,671.189,1
-26.23901,733.9896,1
-26.2322426,736.642151,1
-26.2129383,790.6943,1
-26.1631374,743.834,1
-26.1023,681.903137,1
-26.060955,732.6055,1
-26.0043812,743.3601,1
-25.8937225,754.701,1
-25.8788376,723.4057,1
-25.8318386,729.5279,1
