Ch1 Amplitude,Ch2 Amplitude,Cluster
-45.0942726,692.843262,1
-44.6057472,785.0409,1
-43.7830772,699.5158,1
-43.3893471,707.106262,1
-40.7651443,763.243347,1
-40.1770744,743.5809,1
-39.39703,693.8181,1
-39.0257378,725.3681,1
-38.637886,679.042236,1
-38.393158,731.5313,1
-38.2503548,681.445557,1
-37.5467224,696.0417,1
-36.9374847,741.687256,1
-36.68305,772.074768,1
-36.29495,677.9089,1
-34.98474,678.4154,1
-34.6750565,683.385437,1
-34.59218,708.479,1
-34.31887,680.391541,1
-33.5654678,674.9969,1
-33.44842,695.2129,1
-33.2976456,704.418335,1
-33.0097275,660.763855,1
-32.9206734,696.291443,1
-32.3669472,661.196838,1
-32.36355,697.1721,1
-32.2236481,709.4185,1
-32.11284,713.5785,1
-31.9254589,737.821655,1
-31.9037666,699.8219,1
-31.85301,675.0467,1
-31.4250069,695.075256,1
-30.8673744,700.393555,1
-30.85033,724.0165,1
-30.7581158,640.341431,1
-30.7423019,721.1444,1
-30.3224545,648.170959,1
-30.19812,723.936646,1
-30.144949,690.989746,1
-30.1021175,669.196655,1
-30.1016617,667.9804,1
-29.70827,683.0828,1
-29.6321964,723.284241,1
-29.5068073,702.9997,1
-29.3723927,729.5505,1
-29.0462265,644.7423,1
-28.93661,682.4553,1
-28.9106331,694.003052,1
-28.7876511,652.41,1
-28.321497,616.848633,1
-28.2944832,796.4478,1
-28.1796684,683.26,1
-28.1656837,701.1891,1
-28.1246567,667.1888,1
-28.1158142,740.568542,1
-28.0915813,685.690063,1
-27.508976,726.8283,1
-27.31148,702.749634,1
-27.2694588,709.126831,1
-27.244873,742.7098,1
-27.1403332,707.7584,1
-27.1143131,710.8656,1
-27.0443077,643.887451,1
-26.9071827,675.159363,1
-26.7566547,675.0836,1
-26.6798,663.0326,1
-26.62281,684.276367,1
-26.6209641,663.4463,1
-26.5864487,618.4969,1
-26.4814339,697.2979,1
-26.44865,716.592346,1
-26.2817459,652.9533,1
-26.2261429,663.466431,1
-26.19567,675.6001,1
-26.1347179,719.0942,1
-26.0860348,648.522766,1
-25.9547634,634.260254,1
-25.9359035,689.2752,1
-25.9355431,710.2015,1
-25.7573261,659.6176,1
-25.7078743,796.3291,1
-25.47733,705.7484,1
-25.3567352,651.8984,1
-25.2766132,692.1392,1
-25.1900234,614.641663,1
-25.1810379,667.8589,1
-25.0403347,654.454834,1
-25.0243816,667.8025,1
-24.9478626,659.354065,1
-24.9304581,737.838,1
-24.9131641,672.5986,1
-24.8040257,647.4331,1
-24.7162628,697.734,1
-24.5560474,666.0179,1
-24.4775658,683.4489,1
-24.4267712,718.8473,1
-24.4037457,741.317932,1
-24.3494339,673.412048,1
-24.3387413,655.407837,1
-24.33707,698.043457,1
-24.2671413,687.904358,1
-24.2345161,706.642334,1
-24.23081,687.2478,1
-24.1646214,657.027,1
-24.0131931,669.9777,1
-23.8718262,727.9653,1
-23.856144,689.0714,1
-23.844717,682.5971,1
-23.7998276,666.8707,1
-23.7625217,655.2938,1
-23.757534,650.107,1
-23.6499977,702.9063,1
-23.53284,696.267639,1
-23.47576,634.7494,1
-23.4551048,665.3844,1
-23.4214935,726.4891,1
-23.40085,603.714,1
