Ch1 Amplitude,Ch2 Amplitude,Cluster
-47.04048,692.5397,1
-45.7842255,678.6939,1
-45.518322,665.252441,1
-44.60849,691.53656,1
-43.8386841,698.3598,1
-42.9069672,653.9258,1
-42.39518,649.555847,1
-42.1551743,697.3471,1
-42.1027222,655.3346,1
-40.419342,803.3493,1
-40.23889,794.9588,1
-40.1415939,700.6965,1
-38.0300255,642.8664,1
-37.0222244,673.177856,1
-36.61047,657.123352,1
-36.41488,654.935547,1
-36.25191,679.549133,1
-35.9063034,681.1483,1
-35.41449,698.1987,1
-35.39248,625.422058,1
-34.6122551,616.4687,1
-34.4110756,672.74585,1
-33.98272,690.817566,1
-33.80309,648.96936,1
-33.73269,691.8601,1
-33.67248,645.9457,1
-33.3647079,652.788147,1
-32.85557,757.3012,1
-32.7049637,711.8397,1
-32.3862,697.4324,1
-31.820446,659.5025,1
-31.7344627,693.1314,1
-31.4916382,628.795044,1
-31.416399,710.5172,1
-31.389185,662.9343,1
-31.0477676,612.8789,1
-30.7843628,705.09906,1
-30.2210827,649.3971,1
-30.1262913,663.4634,1
-30.06515,675.8752,1
-30.007988,661.5047,1
-29.8449173,706.3352,1
-29.8019981,704.6525,1
-29.5111313,608.6768,1
-29.3554,656.523743,1
-28.5216522,658.0349,1
-28.4338646,691.3063,1
-28.4244671,711.476,1
-28.39852,723.9305,1
-28.0385761,663.331055,1
-27.9760876,690.55304,1
-27.9144135,664.562256,1
-27.7468128,640.177,1
-27.7030125,634.882263,1
-27.321064,657.832,1
-27.2393456,696.8223,1
-27.1554432,657.9988,1
-27.14382,704.858032,1
-27.0692444,677.166565,1
-27.0592918,694.385,1
-26.9127,636.074158,1
-26.85233,673.3072,1
-26.8454247,659.0275,1
-26.6508751,656.057861,1
-26.6418953,648.581,1
-26.5212154,718.7612,1
-26.5209866,689.9621,1
-26.456562,642.097534,1
-26.3318539,723.0836,1
-26.0492229,709.350647,1
-26.0442429,662.379761,1
-25.94782,656.2751,1
-25.9104843,635.6217,1
-25.7125835,612.83136,1
-25.6174564,691.808167,1
-25.476944,629.555969,1
-25.45855,659.952,1
-25.3122215,680.6884,1
-25.2214985,657.962952,1
-25.0573959,678.600159,1
-25.0140858,752.3998,1
-24.8975,691.5579,1
-24.8823986,642.7702,1
-24.85486,615.072632,1
-24.7884312,650.887939,1
-24.6733627,727.4273,1
-24.6545467,663.357056,1
-24.6282558,724.5584,1
-24.6115265,781.024231,1
-24.5726337,664.7113,1
-24.4791584,631.787,1
-24.397543,644.519,1
-24.365654,666.9543,1
-24.3311749,678.2043,1
-24.2055912,693.7829,1
-24.1720161,708.9352,1
-24.16042,636.4109,1
-24.0993767,655.70874,1
-24.05005,680.287842,1
-23.9478951,684.8718,1
-23.8983517,700.3279,1
-23.8421116,678.682861,1
-23.821722,682.5546,1
-23.7944775,660.5925,1
-23.7868,663.7141,1
-23.7551079,640.0975,1
-23.57644,642.5445,1
-23.5216045,671.493,1
-23.3636589,642.2292,1
-23.3583241,667.4529,1
-23.3387089,623.450562,1
-23.2882271,623.891846,1
-23.22782,678.7068,1
-23.179472,656.4679,1
-23.0858459,653.8462,1
-23.0066986,677.7667,1
-22.9985752,599.6685,1
-22.9573116,704.3873,1
-22.9521427,674.7515,1
-22.9331417,655.075256,1
-22.9197845,683.9399,1
-22.9152279,682.0269,1
-22.8650875,675.0394,1
-22.8332615,677.58606,1
-22.7108727,609.8343,1
-22.694685,645.5347,1
-22.65698,646.102051,1
-22.622654,673.9179,1
-22.5929928,682.9439,1
-22.4985657,639.439453,1
-22.4308758,660.025757,1
-22.36552,597.4305,1
-22.3407288,660.5263,1
-22.325964,603.7064,1
-22.280632,657.079,1
-22.1518459,690.2254,1
-22.1504116,695.5211,1
-22.11462,649.480042,1
-22.1066513,584.917358,1
-21.9533253,669.0781,1
-21.941597,664.707,1
-21.8730488,742.59906,1
