Ch1 Amplitude,Ch2 Amplitude,Cluster
-60.7353,695.165,1
-56.6646,641.4941,1
-49.7802925,781.456055,1
-46.5562477,709.2912,1
-43.9254875,689.454163,1
-41.6966476,670.7625,1
-41.6196251,688.707153,1
-41.55108,684.722,1
-40.8345833,665.606262,1
-40.8209457,655.123169,1
-40.67755,681.1267,1
-39.96251,645.526062,1
-39.6436043,646.507751,1
-39.60701,728.2498,1
-39.5204048,687.5776,1
-39.1589737,722.5767,1
-39.08583,756.602661,1
-38.9166451,667.0077,1
-38.6507,660.1113,1
-38.449585,645.3488,1
-38.2279778,705.163,1
-37.2738075,718.7012,1
-37.07884,635.355652,1
-36.81172,662.3727,1
-36.5443878,635.831238,1
-35.8945236,712.8327,1
-35.5323639,713.213562,1
-35.3193741,634.8427,1
-34.0800171,739.7833,1
-33.84677,750.858765,1
-33.8335953,635.4699,1
-33.78621,649.0761,1
-33.67223,716.0863,1
-33.1753464,662.6034,1
-32.80744,694.7086,1
-32.7692642,627.518433,1
-32.7683,665.089966,1
-32.34442,636.3907,1
-32.1059265,691.743469,1
-32.0306129,661.548,1
-32.00237,615.039368,1
-31.9436131,646.3726,1
-31.9295883,743.4835,1
-31.8636932,664.298462,1
-31.8074532,665.573059,1
-31.7128315,681.0131,1
-31.41804,714.207153,1
-31.27767,694.145,1
-31.261879,626.454346,1
-31.2128639,655.8811,1
-31.02111,624.4098,1
-30.96153,647.216248,1
-30.9545765,626.4099,1
-30.8353672,729.1231,1
-30.4672279,683.7094,1
-30.4548016,706.777039,1
-30.27141,665.391541,1
-30.1395512,656.7266,1
-30.05802,783.335266,1
-29.91594,691.0263,1
-29.8210373,699.867432,1
-29.7211456,670.3522,1
-29.63569,717.987549,1
-29.57962,695.3715,1
-29.5594635,691.8833,1
-29.4472713,595.566467,1
-29.1665955,748.491455,1
-28.9176846,708.8173,1
-28.7633457,765.4989,1
-28.729023,623.1487,1
-28.71674,636.6844,1
-28.3619766,673.5624,1
-28.3546848,650.1379,1
-28.33128,717.1719,1
-28.2274647,617.1733,1
-28.211731,629.5897,1
-28.208744,595.7986,1
-28.2079258,705.8205,1
-28.08422,694.255066,1
-27.8573666,695.4839,1
-27.8449059,619.939,1
-27.79909,690.1109,1
-27.6546135,682.8153,1
-27.60754,657.488464,1
-27.2039127,687.2605,1
-27.1383553,677.2712,1
-27.117054,655.6226,1
-27.0336437,658.144836,1
-26.9291534,699.565857,1
-26.87746,682.0879,1
-26.8390274,698.493042,1
-26.51346,656.1228,1
-26.4432163,685.3387,1
-26.40949,675.228455,1
-26.3706684,656.0523,1
-26.0836868,601.6114,1
-26.0668373,620.2236,1
-26.0533676,674.5252,1
-25.83682,684.1644,1
-25.7850933,737.107666,1
-25.7580719,702.1637,1
-25.7515144,718.2713,1
-25.6819859,641.8236,1
-25.6235924,613.7833,1
-25.362875,636.1695,1
-25.3123741,657.4345,1
-25.2521858,662.152649,1
-25.2511864,666.161,1
-25.226635,638.430359,1
-25.1137466,648.703064,1
-25.0683651,683.2822,1
-25.02132,687.7736,1
-24.98151,732.4493,1
-24.8811054,658.2262,1
-24.8506851,626.6141,1
-24.7882,696.5775,1
-24.7434921,656.0674,1
-24.7331238,763.4241,1
-24.7267418,589.7125,1
-24.6814079,630.5009,1
-24.611269,639.1545,1
-24.5978241,683.8614,1
-24.5858154,631.4008,1
-24.57661,606.41156,1
-24.5194588,616.633,1
-24.51442,670.345032,1
-24.308073,676.192932,1
-24.105051,641.954834,1
-24.0930862,687.265442,1
-24.0761566,640.420837,1
-24.069746,735.0827,1
-24.0660038,649.4338,1
-24.0424442,621.836548,1
-23.9974785,709.8392,1
-23.9833431,613.735962,1
-23.9619,791.3383,1
-23.8106365,609.2156,1
-23.7674065,640.183,1
-23.7580128,652.047058,1
-23.6397953,706.7141,1
-23.58131,610.509155,1
-23.5608559,616.931335,1
-23.5415611,655.7275,1
-23.5352325,653.625854,1
-23.51658,625.449768,1
-23.4726887,716.567749,1
-23.3110371,645.058,1
-23.2453976,643.4768,1
-23.2409782,656.2194,1
-23.2382851,682.524,1
-23.1816158,654.3705,1
-23.1056652,657.602234,1
-23.005703,656.6712,1
-22.9842415,689.367,1
-22.9808464,708.4548,1
-22.9612255,679.8659,1
-22.9489441,611.237061,1
-22.7621784,661.2957,1
-22.7506618,634.95636,1
-22.6280632,615.2362,1
-22.5239754,660.577454,1
-22.4713917,667.171448,1
-22.4682961,657.2573,1
-22.4233074,637.106567,1
-22.41327,675.7776,1
-22.3920822,755.9888,1
-22.377985,675.7275,1
-22.335928,677.2601,1
-22.2905636,724.8123,1
-22.2029438,657.8863,1
-22.1094589,706.121643,1
-22.017334,722.905334,1
-22.0084553,675.9764,1
-21.9591541,728.7986,1
-21.927494,656.8269,1
-21.8919144,640.310059,1
-21.756216,671.0411,1
-21.7531452,674.6801,1
-21.7476254,659.6689,1
-21.7023,669.1981,1
-21.7010937,629.5895,1
-21.7000942,663.3558,1
-21.6215782,633.800842,1
-21.5766335,674.582458,1
-21.5451717,623.664368,1
-21.5449066,688.5565,1
-21.5414486,651.967957,1
-21.5339851,660.2347,1
-21.50719,700.053,1
-21.4775658,628.511047,1
-21.4135113,688.6218,1
-21.4077549,673.642,1
-21.3776054,744.463,1
-21.351778,670.0014,1
-21.2852249,724.2426,1
-21.279747,648.5873,1
-21.2030087,684.5354,1
-21.036972,672.8046,1
-20.95054,716.530762,1
-20.9076118,678.4458,1
-20.8817215,659.983459,1
-20.83836,632.5335,1
-20.7688847,729.2555,1
-20.7665787,686.396057,1
-20.6663589,714.452637,1
-20.6343479,634.5105,1
-20.6286659,689.2324,1
-20.5950165,645.083557,1
-20.5428734,679.4526,1
-20.5324459,661.9908,1
-20.5302067,686.5233,1
-20.5074749,641.0749,1
-20.5072765,640.325256,1
-20.4922371,637.8888,1
-20.4737225,662.393555,1
-20.44923,658.7513,1
-20.4132233,703.626953,1
-20.3759556,691.5862,1
-20.34651,614.056458,1
-20.3240757,651.636,1
-20.245266,669.2126,1
-20.2425728,613.4373,1
-20.16727,722.7938,1
-20.1192455,708.1809,1
