Ch1 Amplitude,Ch2 Amplitude,Cluster
-49.6925621,859.91626,1
-42.9215851,870.6367,1
-41.9839478,795.73,1
-41.5273438,856.8058,1
-40.2335052,833.348145,1
-39.4971046,802.824158,1
-38.95718,881.4597,1
-37.486,854.7786,1
-37.4760246,809.463562,1
-37.35208,857.568359,1
-37.0910378,805.7992,1
-36.9379349,824.2035,1
-36.6660347,838.3288,1
-36.2354965,846.1409,1
-36.22061,852.957947,1
-34.8468552,793.4573,1
-34.7476463,835.6796,1
-34.264164,858.3554,1
-34.0505562,801.165161,1
-33.69399,844.551453,1
-33.4453659,830.25824,1
-32.6592865,809.2277,1
-32.60164,830.232666,1
-32.4913139,926.8401,1
-32.4137268,845.6848,1
-32.34027,863.4252,1
-31.9801521,775.6065,1
-31.9691982,901.3017,1
-31.60814,816.587646,1
-31.41231,837.2873,1
-30.7792683,834.719543,1
-30.4127331,854.922546,1
-30.27384,845.3877,1
-30.2355461,893.6281,1
-30.0308456,839.2454,1
-29.91021,818.053345,1
-29.85136,832.3854,1
-29.8458366,784.802368,1
-29.7309437,857.4485,1
-29.7096577,835.079346,1
-29.1434288,854.6267,1
-29.099926,847.2684,1
-29.04883,815.9508,1
-29.023632,834.641846,1
-28.9881,782.3794,1
-28.6260586,821.2116,1
-28.0960178,819.0443,1
-27.9973087,768.4492,1
-27.80291,766.536438,1
-27.436636,812.3094,1
-27.34361,791.3849,1
-27.2171288,822.2492,1
-27.19125,858.3681,1
-27.1891136,855.3365,1
-27.0607986,800.442566,1
-27.0253735,788.037537,1
-26.8502083,822.477234,1
-26.828064,837.6234,1
-26.8178272,811.379944,1
-26.75345,852.0972,1
-26.7308826,850.321838,1
-26.6889458,823.1409,1
-26.594841,888.665161,1
-26.5834885,829.5843,1
-26.5328369,799.7003,1
-26.3019276,880.660156,1
-26.1849632,835.9474,1
-26.1092625,876.7671,1
-26.1055641,743.560059,1
-26.0539322,739.3742,1
-25.9727859,831.2933,1
-25.8850651,798.7449,1
-25.87817,797.9543,1
-25.61551,806.8016,1
-25.2723923,777.6196,1
-25.2122784,800.2525,1
-25.1378136,910.5293,1
-25.11808,873.0279,1
-25.0838375,864.240234,1
-25.0687923,848.1497,1
-25.0361423,857.003967,1
-25.03407,834.6963,1
-25.0208263,796.204651,1
-25.018465,830.887756,1
-24.9972477,808.7052,1
-24.986433,828.2051,1
-24.9525928,853.8918,1
-24.9353752,871.4243,1
-24.8571148,803.2437,1
-24.7103386,756.4575,1
-24.7078552,811.1994,1
-24.6880379,799.236633,1
-24.67696,779.067566,1
-24.67672,821.7642,1
-24.6208172,802.242859,1
-24.4720154,797.219849,1
-24.4647141,780.3895,1
-24.3901768,892.8024,1
-24.3888645,818.995056,1
-24.3257217,803.0443,1
-24.3008957,824.2033,1
-24.2844219,813.0869,1
-24.2503834,775.4938,1
-24.182621,886.605042,1
-24.0113258,828.0715,1
-24.0023746,799.6393,1
-23.9350624,839.0688,1
-23.9216652,845.7113,1
-23.5183468,847.095459,1
-23.4643383,843.7167,1
-23.4138641,878.1632,1
-23.3304672,851.604858,1
-23.2764816,788.197266,1
-23.2102966,840.4639,1
-23.043457,881.21814,1
-22.9738159,864.1782,1
-22.969738,804.4379,1
-22.9605522,792.9946,1
-22.8939133,811.8076,1
-22.8201675,822.6834,1
-22.7474041,814.046631,1
-22.73556,796.486145,1
-22.6760731,874.032166,1
-22.6197586,825.1832,1
-22.5460949,759.253967,1
-22.5338821,816.265869,1
-22.52918,761.5331,1
-22.4066429,784.7528,1
-22.38292,812.5208,1
-22.3519421,769.6188,1
-22.2293835,807.2488,1
-22.1680622,775.300049,1
-22.1555119,821.1893,1
-22.1272736,838.580139,1
-21.984726,796.7413,1
-21.8254223,852.8069,1
-21.791132,884.0146,1
-21.7847061,784.1069,1
-21.770256,788.8075,1
-21.6329842,812.8432,1
-21.5274124,776.319763,1
-21.4989319,788.4933,1
-21.4344273,836.7603,1
-21.3896446,847.1004,1
-21.3779716,816.5497,1
-21.34055,845.8528,1
-21.320652,871.048035,1
-21.2944851,802.334045,1
-21.2882557,850.1806,1
-21.2235813,798.8176,1
-21.1930981,787.8119,1
-21.16089,816.969849,1
-21.1149883,786.433044,1
-21.0803776,777.444641,1
-20.9983273,827.932434,1
-20.9214439,806.1378,1
-20.8096485,877.299438,1
-20.7742443,847.85144,1
-20.7529621,775.7427,1
-20.7332249,838.2587,1
-20.7172337,807.4152,1
-20.671648,760.9176,1
-20.6612968,803.2246,1
-20.61033,858.589661,1
-20.5656929,802.2001,1
-20.5647144,837.1732,1
-20.5201874,834.134949,1
-20.4584732,808.0757,1
-20.3864861,885.262268,1
-20.302618,798.4852,1
-20.2723,819.629761,1
-20.2674637,782.657654,1
-20.2372112,814.587769,1
-20.22283,834.03186,1
-20.1801071,753.3965,1
-20.1678314,826.3569,1
-20.1499,816.8509,1
-20.0604153,792.3862,1
-20.0546513,921.6417,1
-20.05386,802.5135,1
-20.0333424,884.6727,1
-20.010498,764.4239,1
-19.75784,876.273254,1
-19.64962,836.2775,1
-19.643755,765.3615,1
-19.5941048,867.750732,1
-19.5570335,802.1724,1
-19.51767,872.626831,1
-19.5109386,756.3045,1
-19.4994183,820.4969,1
-19.49741,791.9663,1
-19.39341,824.327148,1
-19.378191,799.9702,1
-19.36994,789.7313,1
-19.3640823,815.138062,1
-19.3317451,786.6726,1
-19.2941914,774.4518,1
-19.28112,824.626831,1
-19.2512417,809.528,1
-19.199707,822.1274,1
-19.1975613,814.846252,1
-19.1639767,855.880432,1
-19.1418514,760.0849,1
-19.1312065,847.821533,1
-19.1050034,849.097351,1
-19.0588379,848.1671,1
-19.0532684,847.808167,1
-18.99507,831.6903,1
-18.9574413,798.1127,1
-18.9481258,791.723,1
-18.9377289,797.9489,1
-18.91656,820.3275,1
-18.8989124,809.667969,1
-18.84893,835.396,1
-18.8198586,796.193848,1
-18.6913567,821.2558,1
-18.68344,761.7978,1
-18.63311,840.9794,1
-18.6288223,812.359558,1
-18.611969,817.472351,1
-18.6073589,799.8927,1
-18.6068153,824.9515,1
-18.5081062,792.3064,1
-18.4335537,855.2439,1
-18.343092,797.185364,1
-18.3292446,826.3549,1
-18.2773113,809.80835,1
-18.17785,763.4381,1
-18.1312065,835.1331,1
-18.1215076,866.228638,1
-18.0909233,859.63,1
-18.0334625,803.2822,1
-17.98521,767.0929,1
-17.967905,831.515442,1
-17.961338,832.2989,1
-17.95713,783.5567,1
-17.8845787,864.9183,1
-17.8775215,789.27124,1
-17.7531471,840.397949,1
-17.7231731,809.7762,1
-17.71694,775.5641,1
-17.68664,784.7396,1
-17.6835938,818.298035,1
-17.6658516,805.7941,1
-17.65596,789.6667,1
-17.6313,776.590759,1
-17.6299629,888.621155,1
-17.62874,813.1642,1
-17.5955257,857.680542,1
-17.52141,816.8509,1
-17.5159683,749.672363,1
-17.49861,784.122864,1
-17.4591217,845.5402,1
-17.414854,790.1774,1
-17.40703,764.6742,1
-17.3605938,800.2673,1
-17.35603,850.455139,1
-17.3230247,780.146667,1
-17.3068523,797.938843,1
-17.29797,840.083252,1
-17.26626,732.2296,1
-17.2660027,851.987244,1
-17.146431,859.7063,1
-17.125824,852.4609,1
