Ch1 Amplitude,Ch2 Amplitude,Cluster
-49.1442947,692.0732,1
-48.6808472,671.3752,1
-44.2826157,733.1468,1
-43.0879021,686.4182,1
-43.0628853,764.46405,1
-42.8825035,743.992065,1
-41.31247,693.671,1
-41.202095,823.6686,1
-39.09654,682.25,1
-38.223175,722.7221,1
-37.88452,649.3541,1
-37.8134727,689.5951,1
-36.7318954,704.2498,1
-36.4443474,616.4492,1
-36.3142662,610.5392,1
-36.1666,650.198547,1
-36.0957947,733.4211,1
-35.2318573,654.98114,1
-34.7000542,672.487854,1
-34.5862,724.498535,1
-34.4027443,632.4755,1
-34.06709,718.8181,1
-33.7399979,642.8091,1
-33.58895,726.4138,1
-33.3056068,687.1428,1
-32.94588,670.3163,1
-32.90364,644.0963,1
-32.89713,657.7727,1
-32.3744545,674.2675,1
-32.29074,730.6027,1
-32.2866974,715.8161,1
-32.18521,623.403259,1
-31.9865723,649.908569,1
-31.911972,671.3544,1
-31.7857971,632.032959,1
-31.7750072,655.183,1
-31.3997059,694.5659,1
-31.25071,684.4357,1
-31.0967426,642.9119,1
-30.5723076,653.580261,1
-30.5673161,668.930542,1
-30.451149,640.369141,1
-30.3993969,649.015259,1
-30.2833786,674.8202,1
-30.2804737,685.188843,1
-30.2344666,737.514,1
-30.0181828,728.5123,1
-29.996254,675.409668,1
-29.8409328,687.524231,1
-29.7540455,688.1681,1
-29.7358589,681.0025,1
-29.3431,656.500549,1
-29.1193867,732.646,1
-28.993288,666.3661,1
-28.8919525,668.2275,1
-28.8693962,744.908936,1
-28.8555527,673.67,1
-28.565033,665.5296,1
-28.5480213,749.4073,1
-28.3332024,681.825867,1
-28.211771,708.4919,1
-28.1427174,667.9413,1
-28.105793,661.759338,1
-27.71579,640.8104,1
-27.3119,699.4268,1
-27.2031116,688.0198,1
-27.0476418,639.0267,1
-27.0081654,684.0087,1
-26.9291534,649.5671,1
-26.854393,631.962769,1
-26.717802,639.1595,1
-26.6490211,713.0669,1
-26.60511,629.6535,1
-26.4996319,698.082458,1
-26.4355354,696.2338,1
-26.271452,694.4589,1
-26.2146187,694.1796,1
-26.1838131,657.55426,1
-26.1726437,665.8968,1
-26.1574745,654.487244,1
-26.14759,694.5816,1
-26.1058979,704.7019,1
-26.0039234,679.586548,1
-25.9585285,678.051147,1
-25.9540882,676.939453,1
-25.8497887,655.2186,1
-25.67321,647.708,1
-25.6713524,644.5669,1
-25.6655388,705.7956,1
-25.6162567,615.5669,1
-25.5624847,677.361755,1
-25.4274025,672.2893,1
-25.2814922,681.4786,1
-25.2018547,747.2566,1
-25.0647869,638.166,1
-24.95649,686.2545,1
-24.8571911,618.131165,1
-24.7852,658.2229,1
-24.74597,699.3053,1
-24.6821613,614.017761,1
-24.6603432,698.184,1
-24.6408215,681.618042,1
-24.631752,682.740967,1
-24.6210041,680.5831,1
-24.5221,701.721558,1
-24.455265,637.5701,1
-24.4407616,611.1445,1
-24.4051914,699.0073,1
-24.3894463,678.659851,1
-24.3680534,629.731262,1
-24.36186,629.555359,1
-24.305872,674.570557,1
-24.288126,722.1755,1
-24.28546,617.0019,1
-24.2833843,662.995667,1
-24.28264,643.750366,1
-24.2662182,661.473755,1
-24.0219517,638.8371,1
-23.9312267,690.815552,1
-23.92772,655.508667,1
-23.9237061,655.766,1
-23.9065132,709.7059,1
-23.79095,650.297363,1
-23.6909885,659.1421,1
-23.6904526,713.3306,1
-23.6822262,668.767151,1
-23.5802269,687.272644,1
-23.5740986,713.1299,1
-23.5588074,646.7889,1
-23.3643627,618.58075,1
-23.1890411,639.754761,1
-23.0375252,795.4127,1
-23.0114079,646.886658,1
-23.0093422,686.075867,1
-22.996685,710.7725,1
-22.9599037,659.0993,1
-22.9374771,719.651,1
-22.9074669,643.784546,1
-22.8983841,679.487549,1
-22.8865166,647.6052,1
-22.8384438,679.0244,1
-22.8342667,700.1656,1
-22.8189545,635.4947,1
-22.6658478,624.1882,1
-22.5949516,659.5791,1
-22.57701,601.496338,1
-22.5516224,659.060059,1
-22.5098934,675.0599,1
-22.4976025,679.312744,1
-22.4844666,687.0359,1
-22.3475323,697.4376,1
-22.3455467,670.8162,1
-22.3002129,615.0689,1
-22.29888,665.270569,1
-22.239315,625.346741,1
-22.19347,727.1196,1
-22.1508236,610.161133,1
-22.0866184,639.014,1
-22.07797,644.988037,1
-22.0152588,663.8051,1
-22.0112057,656.3566,1
