Ch1 Amplitude,Ch2 Amplitude,Cluster
-52.9687843,710.363831,1
-50.18069,690.1873,1
-46.88169,681.004761,1
-46.1004066,691.6916,1
-42.52659,715.1939,1
-41.52446,616.9406,1
-40.90283,698.300842,1
-40.87377,634.2514,1
-40.41016,655.1863,1
-39.677,705.1737,1
-38.81185,671.3236,1
-38.47443,631.4534,1
-38.39151,677.7103,1
-38.2281,704.593567,1
-37.9692039,723.4033,1
-37.4970245,662.954041,1
-37.1931152,640.800232,1
-36.7426567,672.161,1
-36.6897278,701.107361,1
-36.61206,631.5495,1
-36.47929,708.46875,1
-35.88027,699.3074,1
-35.55772,675.1606,1
-35.2635956,661.2852,1
-34.88386,660.1166,1
-34.3394165,674.9121,1
-34.09744,635.3306,1
-33.7672462,633.089233,1
-33.7480927,652.1095,1
-33.523613,649.3176,1
-33.5025024,623.317932,1
-33.3669434,692.7391,1
-33.105938,724.2814,1
-32.8169327,610.0609,1
-32.5923958,629.670959,1
-32.4488029,669.2857,1
-32.252697,691.3002,1
-32.22066,622.785034,1
-31.9844341,679.904663,1
-31.883358,733.478333,1
-31.7346535,673.528748,1
-31.6131477,645.984863,1
-31.1494274,670.7991,1
-30.9825439,689.480164,1
-30.7362175,615.5984,1
-30.3725548,639.1529,1
-30.29364,628.575439,1
-30.22444,685.7402,1
-29.9228077,663.3787,1
-29.5826511,611.661133,1
-29.5418987,722.3979,1
-29.5311317,641.8072,1
-29.3131065,651.549,1
-29.3099575,666.4721,1
-29.2829285,650.2165,1
-29.2801456,686.8448,1
-29.263586,665.501831,1
-29.10221,662.1427,1
-29.0180664,611.951355,1
-28.9476662,630.455444,1
-28.8653545,638.0448,1
-28.6599464,705.102539,1
-28.5902939,672.647644,1
-28.30588,700.2782,1
-28.29377,717.459,1
-28.23876,655.332,1
-28.1337223,703.349854,1
-27.9709454,702.189636,1
-27.76151,710.82196,1
-27.7348137,611.4773,1
-27.7012825,616.686951,1
-27.6611786,637.651062,1
-27.5434341,624.330139,1
-27.5127029,642.2367,1
-27.46181,643.5629,1
-27.3462563,612.7976,1
-27.3228416,677.588135,1
-27.251543,682.9669,1
-27.2191067,675.1235,1
-27.1382141,678.04,1
-27.0760059,691.4226,1
-27.0331554,661.300049,1
-26.9836044,639.7982,1
-26.8546,662.9369,1
-26.8300381,619.633057,1
-26.3802776,758.674,1
-26.3408051,703.8673,1
-26.2559986,700.794556,1
-26.2098351,607.1268,1
-26.1852,605.6914,1
-26.1119652,649.165833,1
-26.0831261,643.9005,1
-26.0256519,672.2069,1
-26.0175114,652.064453,1
-25.972887,645.4306,1
-25.84083,687.792969,1
-25.79574,653.8383,1
-25.7737331,646.154968,1
-25.7390823,634.705261,1
-25.6978874,631.6443,1
-25.578249,669.017151,1
-25.520813,652.203857,1
-25.4197884,637.1582,1
-25.39209,783.519958,1
-25.3892727,631.408,1
-25.3373184,724.522644,1
-25.3000546,641.228455,1
-25.2137241,611.8461,1
-25.2014065,671.852539,1
-25.173193,602.346,1
-24.9671669,615.574158,1
-24.8140621,640.7531,1
-24.8024082,646.32666,1
-24.7222824,591.409,1
-24.6851978,680.2287,1
-24.531847,660.7028,1
-24.5276337,679.7673,1
-24.5225658,627.2001,1
-24.3993359,712.9477,1
-24.37548,644.8667,1
-24.35454,612.1079,1
-24.3489513,615.4549,1
-24.3309383,679.7263,1
-24.3136921,704.1194,1
-24.3001156,693.2351,1
-24.2697945,698.282349,1
-24.2156124,708.2334,1
-24.1957951,650.2248,1
-24.1890888,626.717163,1
-24.12452,681.989136,1
-24.08703,599.9355,1
-23.99372,623.284058,1
-23.968462,694.2366,1
-23.9588356,599.4733,1
-23.94611,648.4175,1
-23.9342842,677.1377,1
-23.93135,646.3423,1
-23.8992,623.503845,1
-23.89576,628.6651,1
-23.8750916,667.936,1
-23.8593025,609.9752,1
-23.8536358,652.5848,1
-23.7482719,687.5741,1
-23.5993023,651.995667,1
-23.5701866,699.9293,1
-23.49991,667.641,1
-23.4424534,644.74054,1
-23.43168,671.079,1
-23.425993,723.2127,1
-23.4024944,648.615,1
-23.3295345,623.101868,1
-23.3217831,653.003052,1
-23.2764168,623.5787,1
-23.23653,700.8506,1
-23.2064915,681.7561,1
-23.1598549,648.9014,1
-23.1322,644.3035,1
-23.1313686,674.925049,1
-23.1005936,678.1757,1
-22.9674568,673.0274,1
-22.9300461,651.032532,1
-22.8783588,648.010254,1
-22.870142,707.9969,1
-22.84893,621.077759,1
-22.7656155,714.558838,1
-22.75105,672.885864,1
-22.750843,748.8966,1
-22.7171631,656.172363,1
-22.7139511,690.165955,1
-22.70169,629.329041,1
-22.6976719,638.972168,1
-22.6255455,681.949646,1
-22.50384,640.3512,1
-22.47019,662.0243,1
-22.4664459,651.8253,1
-22.3793831,614.202454,1
-22.3570881,657.754639,1
-22.343853,651.189148,1
-22.1466961,717.7407,1
-22.12905,599.8328,1
-22.05366,668.0592,1
-22.0458889,643.9302,1
-22.0398426,636.400269,1
-22.0266418,642.284363,1
-22.0072536,664.7934,1
-21.9209366,657.176331,1
-21.9009247,695.845459,1
-21.8546886,622.2876,1
-21.8519382,670.5779,1
-21.8420544,660.730957,1
-21.8028526,633.392151,1
-21.75477,636.159546,1
-21.63628,605.944031,1
-21.5978489,653.8108,1
-21.5007114,617.5793,1
-21.4972363,688.77124,1
-21.4610977,650.3684,1
-21.4569054,632.9175,1
-21.44863,648.644836,1
-21.4154148,688.778,1
-21.37342,587.353333,1
-21.37302,662.1344,1
-21.3709545,629.41,1
-21.348608,663.705261,1
-21.2670288,626.6732,1
-21.2546864,700.846741,1
-21.2131634,689.7341,1
-21.1722679,670.7226,1
-21.1315384,730.037354,1
-21.1312084,640.590942,1
-21.0841751,609.74585,1
-21.0703335,627.046265,1
-21.0452442,619.9413,1
-20.99331,657.4924,1
-20.9841385,741.989136,1
-20.9262772,683.288635,1
-20.8638458,658.793457,1
-20.8433743,680.676636,1
-20.8417282,667.6342,1
-20.829565,614.909058,1
-20.8286076,659.5826,1
-20.7719936,623.93866,1
-20.69163,630.374268,1
-20.6697369,656.7029,1
-20.6292553,668.722839,1
-20.6203041,660.6936,1
-20.6123371,653.7138,1
-20.5031185,661.819763,1
-20.4496841,643.471252,1
-20.33427,593.992065,1
-20.3025112,678.276367,1
-20.29711,627.3217,1
-20.2611122,680.324951,1
-20.1946487,771.3315,1
-20.1864281,611.0943,1
-20.1655483,627.974243,1
-20.059679,631.0468,1
-20.0573215,628.0656,1
-19.9750328,669.2456,1
-19.9650154,603.817932,1
-19.9643955,633.350342,1
-19.9410648,648.3252,1
-19.9295731,641.841,1
-19.872118,708.4806,1
-19.8481,663.0985,1
-19.83023,662.3929,1
-19.8103638,650.1551,1
-19.7997379,706.81604,1
-19.79454,647.75116,1
-19.7899132,669.4606,1
-19.74845,642.2826,1
-19.7149124,738.343,1
-19.6611633,688.032959,1
-19.6590271,624.5042,1
-19.647398,628.758,1
-19.646513,599.9181,1
-19.6251278,643.515869,1
-19.5994835,635.5294,1
-19.5769711,611.749146,1
-19.5719643,616.325562,1
-19.4196644,664.7005,1
-19.36716,641.6861,1
-19.36057,666.305237,1
-19.357357,588.2874,1
